date,time,open,high,low,close,volume
2016.06.08,11:00,1250.27,1251.22,1250.26,1250.5,850
2016.06.08,11:15,1250.5,1253.11,1250.5,1252.5,1334
2016.06.08,11:30,1252.47,1253.09,1251.52,1252.92,1410
2016.06.08,11:45,1252.92,1253.42,1252.29,1252.44,1144
2016.06.08,12:00,1252.39,1252.58,1251.4,1251.76,575
2016.06.08,12:15,1251.82,1252.06,1251.18,1251.75,563
2016.06.08,12:30,1251.76,1253.29,1251.66,1253.02,699
2016.06.08,12:45,1252.96,1253.38,1252.04,1252.29,759
2016.06.08,13:00,1252.29,1252.56,1251.55,1251.88,648
2016.06.08,13:15,1251.88,1252.7,1251.78,1252.68,446
2016.06.08,13:30,1252.68,1252.83,1252.01,1252.4,627
2016.06.08,13:45,1252.4,1252.55,1251.96,1252.45,359
2016.06.08,14:00,1252.45,1252.96,1252.15,1252.36,462
2016.06.08,14:15,1252.41,1253.24,1252.36,1252.82,539
2016.06.08,14:30,1252.81,1252.91,1252.24,1252.7,531
2016.06.08,14:45,1252.72,1253.92,1252.33,1252.98,859
2016.06.08,15:00,1253.01,1254.16,1252.43,1253.72,977
2016.06.08,15:15,1253.77,1254.13,1253.32,1253.51,704
2016.06.08,15:30,1253.51,1255.05,1253.34,1254.25,1012
2016.06.08,15:45,1254.22,1255.6,1254.05,1254.78,949
2016.06.08,16:00,1254.97,1256.29,1254.5,1254.61,1123
2016.06.08,16:15,1254.68,1256.17,1254.33,1255.76,1473
2016.06.08,16:30,1255.75,1257.96,1255.68,1257.26,2271
2016.06.08,16:45,1257.26,1257.85,1256.85,1257.74,1514
2016.06.08,17:00,1257.76,1259.24,1257.55,1258.24,2168
2016.06.08,17:15,1258.23,1260.49,1258.23,1259.41,2606
2016.06.08,17:30,1259.36,1262.72,1259.31,1261.89,2989
2016.06.08,17:45,1262.1,1264.31,1261.38,1262.91,1978
2016.06.08,18:00,1262.91,1263.08,1259.61,1260.17,2240
2016.06.08,18:15,1260.18,1261.07,1259.74,1260.37,1699
2016.06.08,18:30,1260.27,1261.09,1258.99,1260.55,2006
2016.06.08,18:45,1260.55,1261.66,1260.55,1260.93,2070
2016.06.08,19:00,1260.96,1261.04,1258.55,1259.72,1614
2016.06.08,19:15,1259.38,1262.25,1259.32,1262.24,1301
2016.06.08,19:30,1262.24,1262.33,1260.87,1261.66,891
2016.06.08,19:45,1261.67,1261.81,1260.84,1261.14,633
2016.06.08,20:00,1261.1,1261.34,1260.24,1261.05,910
2016.06.08,20:15,1261.05,1261.25,1260.36,1260.36,925
2016.06.08,20:30,1260.37,1260.82,1259.91,1260.21,936
2016.06.08,20:45,1260.21,1260.39,1259.55,1259.89,902
2016.06.08,21:00,1259.89,1260.82,1259.85,1260.29,1582
2016.06.08,21:15,1260.28,1260.31,1258.76,1259.42,1504
2016.06.08,21:30,1259.42,1260.43,1259,1260.03,994
2016.06.08,21:45,1260.03,1261.67,1259.8,1261.49,1013
2016.06.08,22:00,1261.39,1261.48,1259.4,1260.11,695
2016.06.08,22:15,1260.11,1260.61,1259.87,1260.44,573
2016.06.08,22:30,1260.45,1261.07,1260.38,1260.9,378
2016.06.08,22:45,1260.93,1261,1259.99,1260.74,449
2016.06.08,23:00,1260.74,1261.17,1260.69,1260.86,375
2016.06.08,23:15,1260.86,1261.26,1260.76,1260.96,236
2016.06.08,23:30,1260.89,1261,1260.05,1261,391
2016.06.08,23:45,1260.99,1262.27,1260.99,1262.04,602
2016.06.09,0:00,1262.04,1262.27,1261.41,1261.84,614
2016.06.09,0:15,1261.87,1262.19,1261.54,1262.05,226
2016.06.09,0:30,1262,1262.25,1261.59,1262.23,171
2016.06.09,0:45,1262.17,1262.57,1261.69,1262.06,233
2016.06.09,2:00,1261.87,1262.34,1261.41,1261.73,274
2016.06.09,2:15,1261.73,1261.75,1261.19,1261.21,103
2016.06.09,2:30,1261.25,1261.97,1261.2,1261.95,168
2016.06.09,2:45,1261.94,1262.37,1261.85,1262.17,153
2016.06.09,3:00,1262.27,1262.28,1262,1262.27,229
2016.06.09,3:15,1262.26,1264.27,1262.26,1263.97,636
2016.06.09,3:30,1264,1265.2,1263.97,1265.09,647
2016.06.09,3:45,1265.07,1266.26,1264.78,1264.78,878
2016.06.09,4:00,1264.8,1265.11,1262.8,1263,930
2016.06.09,4:15,1263,1264.59,1262.39,1262.94,984
2016.06.09,4:30,1262.93,1263.03,1260.68,1262.31,741
2016.06.09,4:45,1262.32,1262.76,1261.73,1261.85,553
2016.06.09,5:00,1261.87,1263.17,1261.04,1262.73,763
2016.06.09,5:15,1262.75,1264.54,1262.43,1263.61,864
2016.06.09,5:30,1263.54,1264.02,1260.59,1261.78,1223
2016.06.09,5:45,1261.78,1262.5,1261.03,1261.81,885
2016.06.09,6:00,1261.85,1262.19,1260.76,1260.79,568
2016.06.09,6:15,1260.78,1261.94,1260.73,1261.42,472
2016.06.09,6:30,1261.41,1262.24,1261.38,1262.22,301
2016.06.09,6:45,1262.21,1262.96,1261.85,1262.2,589
2016.06.09,7:00,1262.18,1262.36,1261.99,1262.1,167
2016.06.09,7:15,1262.05,1262.38,1261.71,1261.79,342
2016.06.09,7:30,1261.79,1262.24,1261.25,1262.24,496
2016.06.09,7:45,1262.22,1263.54,1262.05,1262.94,569
2016.06.09,8:00,1262.89,1263.26,1262.31,1263.11,585
2016.06.09,8:15,1263.1,1263.6,1262.18,1262.59,539
2016.06.09,8:30,1262.58,1262.98,1262.18,1262.48,510
2016.06.09,8:45,1262.48,1262.78,1261.66,1262.1,486
2016.06.09,9:00,1262.08,1262.68,1261.41,1262.66,685
2016.06.09,9:15,1262.57,1262.66,1261.32,1261.87,607
2016.06.09,9:30,1261.97,1262.16,1261.13,1261.57,498
2016.06.09,9:45,1261.56,1261.68,1261.01,1261.11,460
2016.06.09,10:00,1261.14,1261.93,1260.75,1261.66,694
2016.06.09,10:15,1261.59,1261.84,1261.26,1261.56,493
2016.06.09,10:30,1261.56,1261.81,1261.16,1261.8,516
2016.06.09,10:45,1261.8,1262.54,1261.57,1261.94,678
2016.06.09,11:00,1261.94,1261.94,1259.9,1260.05,1722
2016.06.09,11:15,1260.08,1260.83,1258.75,1259.74,1213
2016.06.09,11:30,1259.78,1260.25,1259,1259.45,1168
2016.06.09,11:45,1259.39,1260.66,1258.66,1259.7,1307
2016.06.09,12:00,1259.69,1260.34,1259.38,1259.86,565
2016.06.09,12:15,1259.96,1259.96,1257.83,1259.12,1302
2016.06.09,12:30,1259.18,1259.83,1259.06,1259.28,606
2016.06.09,12:45,1259.33,1260,1259.33,1259.86,631
2016.06.09,13:15,1259.47,1259.47,1258.76,1259.09,273
2016.06.09,13:30,1259.13,1259.13,1257.9,1258.52,985
2016.06.09,13:45,1258.52,1259.07,1258.33,1258.81,495
2016.06.09,14:00,1258.81,1258.81,1256.74,1257.68,877
2016.06.09,14:15,1257.63,1258.48,1257.61,1258.11,690
2016.06.09,14:30,1258.11,1258.85,1257.85,1258.55,882
2016.06.09,14:45,1258.53,1259.91,1258.35,1259.22,536
2016.06.09,15:00,1259.19,1259.72,1258.9,1259.53,774
2016.06.09,15:15,1259.53,1259.76,1258.3,1258.49,661
2016.06.09,15:30,1258.48,1259.05,1258.19,1258.95,529
2016.06.09,15:45,1258.9,1259.05,1257.99,1258.18,700
2016.06.09,16:00,1258.18,1258.73,1257.62,1258.59,1078
2016.06.09,16:15,1258.55,1260.46,1258.54,1259.72,1292
2016.06.09,16:30,1259.82,1259.97,1257.69,1258.51,1580
2016.06.09,16:45,1258.48,1261.19,1257.22,1260.77,1432
2016.06.09,17:00,1260.77,1261.23,1259.06,1260.1,1575
2016.06.09,17:15,1260.12,1262.9,1259.17,1262.38,1624
2016.06.09,17:30,1262.4,1264.62,1261.97,1262.63,2279
2016.06.09,17:45,1262.67,1264.79,1262.57,1264.17,1826
2016.06.09,18:00,1264.18,1265.25,1263.08,1265.01,1789
2016.06.09,18:15,1265.01,1267.74,1264.6,1267.32,1901
2016.06.09,18:30,1267.38,1269.37,1266.77,1268.28,2268
2016.06.09,18:45,1268.37,1268.46,1265.75,1265.99,1682
2016.06.09,19:00,1265.99,1270.01,1265.89,1269.33,1629
2016.06.09,19:15,1269.4,1269.76,1267.99,1269.41,978
2016.06.09,19:30,1269.41,1270.66,1269.41,1269.6,1429
2016.06.09,19:45,1269.55,1270.31,1269.29,1269.9,755
2016.06.09,20:00,1269.99,1270.16,1269.31,1269.94,1096
2016.06.09,20:15,1269.94,1270.8,1269.19,1270.77,1213
2016.06.09,20:30,1270.72,1271.68,1270.35,1270.69,1348
2016.06.09,20:45,1270.68,1270.68,1268.26,1268.68,1109
2016.06.09,21:00,1268.68,1271.16,1268.58,1271.03,901
2016.06.09,21:15,1271.02,1271.08,1269.13,1269.74,1140
2016.06.09,21:30,1269.68,1269.93,1268.92,1269.75,658
2016.06.09,21:45,1269.78,1270.13,1269.01,1269.27,519
2016.06.09,22:00,1269.35,1269.83,1269.16,1269.65,527
2016.06.09,22:15,1269.71,1270.23,1269.63,1270.13,565
2016.06.09,22:30,1270.13,1270.23,1269.55,1269.7,449
2016.06.09,22:45,1269.68,1270.19,1269.56,1270.07,533
2016.06.09,23:00,1270.07,1270.27,1269.35,1269.42,400
2016.06.09,23:15,1269.45,1269.64,1268.62,1269.18,385
2016.06.09,23:30,1269.19,1270.05,1268.83,1269.69,471
2016.06.09,23:45,1269.74,1270.19,1269.23,1269.24,459
2016.06.10,0:00,1269.18,1269.34,1268.58,1268.77,178
2016.06.10,0:15,1268.78,1269.28,1268.78,1269.18,94
2016.06.10,0:30,1269.08,1269.53,1268.98,1269.53,135
2016.06.10,0:45,1269.48,1269.82,1268.98,1269.17,447
2016.06.10,2:00,1268.8,1269.53,1268.54,1269.29,406
2016.06.10,2:15,1269.3,1269.3,1268.93,1269.04,161
2016.06.10,2:30,1269.04,1269.18,1268.51,1268.68,264
2016.06.10,2:45,1268.68,1268.89,1268.63,1268.8,104
2016.06.10,3:00,1268.81,1269.19,1268.78,1269.1,177
2016.06.10,3:15,1269.11,1269.13,1268.78,1268.78,164
2016.06.10,3:30,1268.78,1268.78,1266.86,1267.19,755
2016.06.10,3:45,1267.23,1268.08,1265.58,1265.69,715
2016.06.10,4:00,1265.69,1266.82,1265.68,1266.34,1118
2016.06.10,4:15,1266.32,1267.76,1265.75,1266.36,1153
2016.06.10,4:30,1266.37,1267.11,1266.35,1266.66,723
2016.06.10,4:45,1266.76,1267.16,1266.46,1266.74,620
2016.06.10,5:00,1266.75,1266.91,1265.68,1266.14,837
2016.06.10,5:15,1266.12,1266.92,1265.84,1266.92,744
2016.06.10,5:30,1266.92,1267.02,1265.37,1266.2,1030
2016.06.10,5:45,1266.19,1267.62,1265.96,1267.52,606
2016.06.10,6:00,1267.52,1267.92,1265.91,1266.63,838
2016.06.10,6:15,1266.65,1267.34,1266.37,1266.72,347
2016.06.10,6:30,1266.72,1267.02,1266.63,1266.84,173
2016.06.10,6:45,1266.8,1267.08,1266.63,1266.85,355
2016.06.10,7:00,1266.83,1267.11,1266.29,1266.44,411
2016.06.10,7:15,1266.45,1267.38,1266.36,1266.54,461
2016.06.10,7:30,1266.54,1267.97,1266.33,1267.22,511
2016.06.10,7:45,1267.27,1267.82,1267.27,1267.82,271
2016.06.10,8:00,1267.82,1268.02,1267.3,1267.5,362
2016.06.10,8:15,1267.5,1267.65,1267.02,1267.28,290
2016.06.10,8:30,1267.27,1267.52,1266.88,1266.92,280
2016.06.10,8:45,1266.9,1266.91,1265.99,1266.52,465
2016.06.10,9:00,1266.52,1266.57,1265.01,1265.54,646
2016.06.10,9:15,1265.53,1265.66,1264.51,1264.81,794
2016.06.10,9:30,1264.81,1265.43,1264.75,1265.2,330
2016.06.10,9:45,1265.2,1265.61,1265.05,1265.36,344
2016.06.10,10:00,1265.37,1266.06,1264.85,1265.61,908
2016.06.10,10:15,1265.63,1265.86,1264.97,1265.53,611
2016.06.10,10:30,1265.56,1266.09,1264.74,1265.89,674
2016.06.10,10:45,1265.89,1266.09,1265.19,1265.62,517
2016.06.10,11:00,1265.59,1268.32,1265.09,1267.93,1553
2016.06.10,11:15,1267.91,1269.79,1267.85,1269.01,1480
2016.06.10,11:30,1269.11,1269.21,1267.85,1268.54,1015
2016.06.10,11:45,1268.49,1268.49,1266.82,1267.19,902
2016.06.10,12:00,1267.19,1269.33,1267.05,1268.67,768
2016.06.10,12:15,1268.67,1268.67,1266.44,1266.74,902
2016.06.10,12:30,1266.76,1267.08,1266.13,1266.48,1136
2016.06.10,12:45,1266.48,1266.68,1265.3,1265.83,916
2016.06.10,13:00,1265.76,1266.85,1265.66,1266.5,1230
2016.06.10,13:15,1266.5,1266.93,1266,1266.8,783
2016.06.10,13:30,1266.8,1267.85,1266.58,1267.5,846
2016.06.10,13:45,1267.5,1268.45,1267.45,1268.25,821
2016.06.10,14:00,1268.24,1268.97,1268.1,1268.67,770
2016.06.10,14:15,1268.67,1270.16,1268.08,1270.12,795
2016.06.10,14:30,1270.08,1270.49,1269.42,1269.49,1148
2016.06.10,14:45,1269.46,1269.86,1269.3,1269.42,472
2016.06.10,15:00,1269.38,1269.38,1266.99,1267.76,958
2016.06.10,15:15,1267.76,1267.86,1265.77,1267.46,912
2016.06.10,15:30,1267.49,1268.15,1266.64,1267.4,717
2016.06.10,15:45,1267.35,1268.21,1267.05,1268.03,790
2016.06.10,16:00,1268.03,1269.47,1267.87,1268.45,1147
